pair_key,label,country,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
brazil_1_2,0,brazil,0.8342876,0.24266587,-0.4032746,0.591621,-0.32646826,1.0673862,-0.4735186,-1.2817693,-0.60162127,-0.75981504,-0.5779248,-0.66966146,-1.5846931,0.41268182,-0.61134595,1.3224826,0.6934951,-1.2563975,1.2214969,-0.018720347,-1.131293,0.78678983,-0.2770498,0.15928,-0.10453896,-0.47677702,0.66278654,-0.25468406,-1.2392505,1.3216028,-1.0940566,-1.0386982,1.3690237,-1.6916333,-0.86541694,1.3909863,0.28077567,1.9210999,-1.2098078,-1.4391137,1.3546578,2.662308,-1.0679749,-1.531266,-0.62471944,1.014735,-0.94106126,-0.40534246,-1.7496309,-1.3197784,0.86832714,-0.6197615,0.1800795,0.8876796,1.5083507,-1.234448,2.328945,-1.547748,0.93036073,0.48455834,0.094703436,0.47345072,-0.46759704,-0.99579525
brazil_71_76,1,brazil,-0.76190317,-0.80377275,0.823153,3.250035,-0.5315659,-1.3013651,2.5383942,1.1328313,2.324704,1.8475771,0.004413748,1.402231,1.5923485,3.5251794,-2.7305994,0.23246293,-3.5470834,2.025231,-2.2768981,-2.6345327,1.6476693,2.4705458,-1.383295,3.5261564,0.6648485,-3.4805713,-0.96643937,1.1752125,0.36199278,-1.2812591,0.89663744,0.29452306,-0.6982324,1.8224221,-2.4968596,1.5205262,2.5900645,-2.1998441,0.71788263,-0.58314574,0.8181456,-0.048376497,0.70582503,2.1978765,1.5468013,-0.71591777,1.395294,0.565983,-0.75572956,-0.44396505,-0.98819697,0.19784628,-1.5478247,-0.16158117,2.476058,1.1052631,-0.4028711,2.7902818,3.1762502,3.6778276,-2.0081646,-2.5808287,2.0539563,1.528583
brazil_12_76,0,brazil,1.4166602,0.02592318,-0.91917294,-0.23102239,-0.3029848,0.86645514,-0.9296978,-1.8333888,-1.4036758,-2.2192247,-0.53719074,-0.38663104,-1.7357464,-0.7836406,1.2302146,2.0174587,2.055458,-1.7857372,1.9796757,1.5767453,-0.4269837,-0.74100703,0.8491625,-0.3797875,-1.8001456,1.1621451,0.5148437,-1.6987462,-1.9794294,-0.19410266,-0.32243994,-2.8035572,0.6948911,-1.641676,0.2956732,-0.66633224,-0.49564034,2.57077,-1.1625949,-1.137939,0.29790258,1.5727037,-2.1726155,-2.1811664,-1.295975,2.1150506,0.008018797,-1.2819415,-1.3739648,-2.3969064,2.9395587,-0.9950643,-0.6651533,0.83163774,-0.6247773,-1.0068376,2.4686172,-2.3588526,0.34134102,-1.2500969,0.5663616,-0.73483336,-0.88606066,-1.7696918
brazil_69_75,1,brazil,-1.0913538,-1.5628535,0.7121779,1.8492604,-0.7564883,-1.2172375,1.7109202,1.6947441,1.7972008,0.5731022,-0.31915614,1.4602582,1.660971,-0.08718575,-0.28545254,-0.47863865,-0.9682915,1.3016689,-0.50293535,-1.2236012,0.6398085,-0.11367895,0.6319339,0.10499129,0.6381751,-1.159326,-0.8022518,1.5696306,0.6304412,-0.14849174,1.7289603,0.23163597,-0.15368901,0.3392929,-0.66673976,1.2486311,0.8482034,0.78263724,0.8365214,0.28788447,-1.2300615,0.32919827,-0.4106488,0.12006681,0.35530406,-0.36179757,-0.26411623,0.36257657,0.80286324,1.3509241,0.9962709,0.5282951,0.23526423,-1.0253984,1.2995428,0.45478952,-0.860565,0.4457938,1.4766511,-0.037529558,-1.1635144,-0.88824373,0.38025883,0.6396036
brazil_69_72,1,brazil,0.34654933,-0.45790213,0.36755693,0.5966779,-1.0779883,-0.64931786,0.7394559,1.2266705,0.92281914,1.0110667,0.49759683,0.41957107,0.8367744,0.65996724,0.5670995,-1.0361267,-0.75280297,0.9540167,-0.6217092,-1.0806649,-0.040292535,-0.56460786,0.8132618,0.79902035,0.5984391,-0.1889735,0.07375572,0.8990357,1.0689183,0.33383694,0.74668247,0.29750994,0.2544652,0.44776186,-0.80139476,1.0018438,1.901081,0.77516955,1.2012777,-1.0212168,-1.0180709,-0.07893285,0.6383713,0.2786727,0.9276278,0.7554859,-0.35068423,1.7242185,1.4049875,0.5997897,-0.42488226,0.18470836,0.17651595,0.051789038,-0.14378017,1.1588478,0.6661748,0.5811259,2.0840907,-0.8682321,-0.68179554,-0.79728717,0.29227984,0.57893074
brazil_69_76,1,brazil,0.8013966,-0.9876737,1.2117816,1.641033,-1.4675179,-1.1693729,1.4074073,1.8516749,1.4977295,1.285372,0.83912736,-0.10539211,0.95051,1.2625782,-1.0301378,-0.50371295,-1.1369861,0.7287082,-1.7963338,-0.43694633,-0.58020955,0.77102816,0.5215619,1.8840013,-0.2175029,-1.3145533,-1.1974951,0.09176475,0.6855088,0.28826213,1.1877377,-0.5900891,-0.4228306,0.9817078,-1.7213469,1.6136353,1.6190455,-0.38302404,1.0509872,-0.60169744,-0.23620002,0.12338965,0.1731312,0.31669292,1.1782781,0.22674367,0.33135697,0.9050592,0.6790754,0.812879,-1.0373284,-0.06482309,-0.24934244,-0.39150232,1.1444299,0.95684266,0.19339366,0.8945272,2.8508751,1.1079983,-0.95147115,-1.6956018,1.0003511,0.92838776
brazil_70_76,1,brazil,-0.33632606,-0.7468465,-0.1574871,0.9001963,-0.6733208,-1.2065778,0.4878556,2.041107,1.2487806,1.4128098,1.2552594,0.26971653,1.0116318,1.3569518,-0.4432719,-1.2417328,-1.4065796,1.6073153,-0.5891832,-0.8299349,0.6862331,-0.11179911,-0.7253148,1.5180709,0.2849941,-0.69793564,-0.48005643,0.39091074,0.68061626,0.004638371,1.00284,-0.05776463,-0.29482856,-0.108965494,-1.139439,0.2220268,1.6520774,-0.28838065,0.4642987,-0.39350083,-2.13925,-0.19726264,-0.3265978,1.1441486,1.2420863,0.6550154,-0.29983076,0.6190582,0.01446795,0.5782531,0.44866523,0.55451643,-0.2914676,1.0130295,0.52696556,0.869451,0.06967026,0.40732384,0.7098423,0.34413725,-0.87064385,-1.4272091,1.0414059,-0.07731018
brazil_69_70,1,brazil,0.126641,-1.3571838,1.4893501,1.8033576,-1.0907614,-1.411437,2.0566463,1.8351201,2.028286,1.6454041,-0.5282211,0.221995,1.1997416,1.7718551,-0.63816965,-0.791215,-1.2560925,1.1659276,-1.7859191,-0.6729938,0.584478,0.05341712,-0.39521965,2.0682187,0.34613138,-1.8908687,-0.9183567,0.76760364,0.9328744,-0.43148938,1.548156,-0.46006706,-0.2865289,1.7927222,-1.9330815,1.9999058,2.471293,-1.0399953,1.3799108,-0.6049015,-0.11674226,0.51176673,-0.16853587,0.6073956,1.70565,0.43678927,1.1399189,1.1019219,1.1665996,0.8566627,-1.3285199,0.06298486,0.15182479,-0.89230573,1.3952798,1.8203232,-0.31670088,1.1025509,2.6906185,0.80707645,-0.76970166,-1.6938548,0.8432279,1.7761269
brazil_64_81,1,brazil,1.1295408,-0.7427427,-0.76431787,0.2921128,1.3780141,1.0393327,-0.5395824,-0.18105826,-0.31023544,-0.2629783,-0.76051444,0.09555136,-0.40291947,0.09751867,1.3134973,0.6713736,0.5958075,-0.50859606,0.8235936,0.9061089,-0.6412921,-0.4993221,0.70066446,-0.3024066,-0.2098882,-0.42098418,1.2113729,-0.13762306,-1.5524646,1.0116097,-0.14719677,-0.6834843,0.29013768,-0.026333706,0.053839304,-0.33396247,-0.34464353,0.7573514,-1.0134089,0.946058,1.8781267,2.1235282,-1.1683925,-0.84960717,-0.9527092,0.59038913,0.26589486,-1.8238072,-0.8950062,-0.7609656,1.1664921,-0.75196475,0.35753274,0.1367817,-0.31636715,-1.7120451,1.0199863,-0.94104254,0.07436836,-0.28080213,0.55224717,1.5268492,-0.7977601,-1.014654
brazil_77_80,1,brazil,-2.3020062,-1.7027776,-0.047991622,1.3615687,-0.53031254,-1.8597971,1.6624173,1.2439477,1.9308202,1.2986118,-0.19942196,1.7201108,1.2226295,2.0981166,-0.7209377,-0.5814316,-2.038983,1.5333291,-0.11132747,-1.8360832,2.420997,0.20628564,-0.048786383,1.0408609,1.4828719,-0.935729,-0.3661706,1.5332127,0.147276,-0.2605705,1.808245,0.9646378,-0.90815765,0.7608096,-1.330858,-0.32040215,1.8822187,-0.18029447,0.79978454,-0.75840354,-0.48482776,0.06989245,-0.87352693,1.5836523,1.1853577,-0.40652868,0.28373668,0.22516908,0.7719437,0.73876256,0.16764115,1.3490273,-0.22269468,-0.8124023,1.4946954,1.2792398,-0.78696704,0.039528493,1.7506664,0.6581029,-1.4145106,-0.85373026,0.8004003,0.61138916
brazil_76_77,1,brazil,0.09061455,-0.30796322,0.7971001,1.3977269,-2.7097967,-2.3252494,1.4556878,2.684169,2.0084314,1.0497282,0.8138802,2.00795,1.1490259,1.8150439,-0.06639319,-1.2925162,-1.4681097,0.6802875,0.35599834,-1.0953176,1.1748735,1.4605349,0.7480832,1.5151635,1.6177598,-0.69867736,-2.0299647,1.2555405,1.0851212,0.42513055,3.5271957,1.3912655,-0.10682897,0.2063633,-1.1640682,1.1809913,2.5400722,-1.2787614,1.5304796,-2.0422418,-1.6500319,0.35764104,0.26046348,1.7066133,0.61476994,0.89628494,0.97868675,0.9985013,1.6070858,1.964809,0.8603606,2.5569022,-1.2337881,1.061957,-0.058210928,1.893317,-0.124802954,1.6882466,3.2764027,0.5123615,-1.7176708,-2.147125,2.6314714,2.5107148
brazil_70_71,1,brazil,-1.338618,-0.4195139,0.5568965,1.1996667,-0.5213673,-1.4984959,1.3741661,1.6538,0.7379449,1.3905293,-0.43750846,1.1479664,2.0489278,0.61662,0.08535406,-1.0996357,-1.4831014,1.369896,-0.54718626,-0.94124067,1.5201439,-0.123174585,-0.20073177,1.3829361,0.7885369,-0.5595209,-0.9365504,1.5519454,1.1779703,-0.9897132,1.1454798,0.7779119,0.1762918,0.77889466,-0.3386974,1.1034565,1.5853295,-0.23776945,1.0740259,-1.3732964,-0.5311047,0.79407746,1.3331215,1.601786,2.1914299,0.23062915,0.59035444,1.3870254,1.169964,0.69462824,-0.6634172,0.9983971,-0.85021114,-0.48175755,-0.6035209,1.4332685,-1.63916,1.919459,2.2505486,-0.59643644,-0.8933014,-0.5805591,0.27058637,2.049026
brazil_1_70,0,brazil,0.52389497,-0.78071487,-0.19196315,-0.12648626,-0.39935103,-0.6301055,-0.09910462,-0.4738757,0.78186154,0.35212615,-0.1796699,-0.19064718,-0.92459935,-0.20962162,0.2642272,1.0182035,0.1910087,-0.7664003,-0.729161,-0.3391306,-1.0800526,-0.32164282,-0.4897877,-0.5217478,-0.77274805,0.009044494,-0.07219192,1.7641237,-0.06731877,1.0292662,-0.7699036,-0.57228243,-0.36208457,0.15827781,-1.0078299,0.035886295,1.9573188,0.9513342,0.1653782,-1.116352,0.39396095,1.0645924,-0.6033016,-1.0095809,0.12079218,0.50314176,0.26193273,0.7815347,0.54401386,-0.17274603,1.0637065,-1.4502556,0.3651094,-0.57441753,-0.17349042,0.41103292,1.9984676,-1.3836831,0.10775377,0.006926872,-0.58653873,0.39940843,-0.07996301,-1.0406237
brazil_70_82,1,brazil,-1.010122,-1.9555237,0.22993201,0.26013392,-0.4234894,-0.9251217,1.0780791,1.2051766,1.0684993,1.022399,-1.0942074,1.2196424,1.0556829,1.0135478,0.22279568,-1.041748,-1.161444,1.1773194,-1.0995678,-1.0699953,0.7572756,-0.71325636,0.8007734,0.7258731,1.3911763,-0.51553,0.36924136,1.8102443,1.1135665,-0.004802645,0.6427578,1.1002036,-0.10521051,1.2623012,-1.1370955,0.91340077,1.8733927,-0.057805203,0.1570547,-0.50858736,-0.35511726,0.82409936,0.26166725,0.7506168,0.9933237,-0.43742573,0.5524594,1.7426765,1.1867124,0.66251814,-0.10643721,0.38151732,0.4764164,-0.9526461,0.38919297,1.3703103,-0.67790544,0.62810373,1.5641713,-0.6417316,-0.5316753,-0.34287018,-0.2891115,0.64743805
brazil_5_81,0,brazil,-0.20947322,-1.1644624,-0.6667958,0.10927522,0.4147261,0.62801415,0.115814365,0.49930462,0.6580567,0.6454111,-1.451077,0.025971029,0.13102368,1.2184496,0.17004582,0.72068703,-0.13050531,0.9603251,-0.99291474,0.22084218,-0.15748073,-0.14062075,-0.33522105,0.8080319,0.48794696,-0.82861054,0.82057434,1.2145008,-0.04674436,-0.0027130581,-1.229492,-0.28584886,0.47253507,0.06736469,-0.3845137,-0.17518342,0.15251794,-0.06954401,-1.0611054,-0.42291218,0.82824963,1.8038908,-0.62273353,-0.2564403,-0.11897375,0.9972247,0.02534069,-0.04572969,-0.52716196,-0.4616025,-0.40381262,-0.4860012,0.26383692,-0.56533134,-0.8763265,-0.7060545,0.5835756,0.896521,0.4973785,-0.45888466,0.64202636,0.43874258,-0.93074435,-0.5380893
brazil_74_80,1,brazil,0.30357888,-0.73666734,-0.3914776,1.1312776,0.13973689,-0.8018132,0.5256794,0.460741,0.0029454604,-0.110384785,1.0273101,0.9459344,0.47160792,0.34863198,-0.088924415,0.30062136,-0.22800547,0.6386996,0.31339422,-0.45225495,0.31388846,0.3608566,-0.17396651,1.5286173,0.24019173,-0.5713625,-0.54507095,0.5574903,-0.7955237,-0.24821474,0.90507585,-0.072509475,-0.12936781,-0.6309908,-1.196426,0.14022222,1.4093918,0.6944423,-0.46201855,-0.83383703,-0.9398277,0.107304394,-1.5753199,0.013972085,0.39321712,0.8965734,-0.08019027,0.06300125,-0.5217968,0.19471005,1.6802332,-0.35462144,-1.5223705,1.165386,-0.042073376,0.84914684,0.29891056,-0.18315172,0.9732974,-0.5779337,-1.0172092,-0.028341066,0.04668203,-0.23383301
brazil_74_77,1,brazil,-0.27321073,0.7297806,1.4604226,1.3842787,-0.40441516,-0.38710585,1.1070333,1.251848,0.4713261,1.2504009,1.2150985,0.9438032,0.48510125,1.2541094,-0.1763,-0.16718565,-0.62187713,0.7730225,0.7431257,-0.6210327,1.609725,0.58182144,0.52977425,0.6837975,-0.5020972,-0.6824263,-0.46256265,0.2666636,-0.4204974,-1.7991656,1.768181,0.2741437,0.38353142,-0.7338662,-0.5823976,0.51740295,1.2138848,-0.75870246,1.7584283,-1.0978315,-0.2367305,-0.37312713,-0.90578264,1.8525233,1.217381,0.48583043,0.17452481,0.7330852,1.10585,1.4568031,0.18839549,0.113198124,-1.5359311,0.13043892,-0.61046946,0.6677665,-1.6023785,1.0742075,2.321029,0.34464175,-0.35382506,-2.0182767,1.4901348,1.8933424
