pair_key,label,country
599_691,0,japan
599_1393,0,japan
32_599,0,japan
685_1283,0,japan
1228_1283,0,japan
304_1283,0,japan
691_1283,0,japan
1283_1393,0,japan
32_1283,0,japan
685_718,0,japan
718_1228,0,japan
304_718,0,japan
691_718,0,japan
685_1228,0,japan
304_685,0,japan
685_691,0,japan
685_1393,0,japan
32_685,0,japan
304_1228,0,japan
691_1228,0,japan
1228_1393,0,japan
32_1228,0,japan
304_691,0,japan
304_1393,0,japan
32_304,0,japan
691_1393,0,japan
32_691,0,japan
32_1393,0,japan
1253_1265,0,japan
598_1265,0,japan
303_1265,0,japan
1265_1551,0,japan
759_1253,0,japan
502_759,0,japan
613_759,1,japan
598_1253,0,japan
303_1253,0,japan
1253_1551,0,japan
613_1253,0,japan
303_598,0,japan
598_1609,0,japan
303_1551,0,japan
303_1014,0,japan
303_613,0,japan
303_1609,0,japan
1014_1551,1,japan
502_1551,0,japan
613_1551,1,japan
1551_1609,1,japan
613_1014,1,japan
1014_1609,1,japan
502_613,0,japan
502_1609,0,japan
613_1609,1,japan
49_268,0,japan
49_179,0,japan
49_1660,0,japan
49_1293,0,japan
49_1184,0,japan
49_1540,0,japan
49_986,0,japan
49_611,0,japan
49_681,0,japan
49_1100,0,japan
49_124,0,japan
179_268,0,japan
268_1660,0,japan
268_1293,0,japan
268_1184,0,japan
268_1540,0,japan
268_986,0,japan
268_611,0,japan
268_681,0,japan
268_1100,0,japan
124_268,0,japan
179_1660,0,japan
179_1184,0,japan
179_1540,0,japan
179_611,0,japan
124_179,0,japan
1293_1660,0,japan
1184_1660,0,japan
1540_1660,0,japan
611_1660,0,japan
1100_1660,0,japan
124_1660,0,japan
1184_1293,0,japan
1293_1540,0,japan
611_1293,0,japan
124_1293,0,japan
1184_1540,0,japan
124_1184,0,japan
986_1540,0,japan
611_1540,0,japan
681_1540,0,japan
1100_1540,0,japan
124_1540,0,japan
611_986,0,japan
681_986,0,japan
986_1100,0,japan
611_681,0,japan
611_1100,0,japan
681_1100,0,japan
927_1559,0,japan
170_1313,0,japan
170_417,0,japan
417_1313,0,japan
417_888,0,japan
407_469,0,japan
407_1067,0,japan
469_1067,0,japan
331_394,0,japan
257_1321,0,japan
257_1499,1,japan
267_1499,1,japan
172_267,1,japan
461_729,0,japan
389_461,0,japan
461_1695,0,japan
181_461,0,japan
461_1560,0,japan
154_729,0,japan
121_389,0,japan
431_1560,0,japan
627_689,1,japan
689_1003,0,japan
498_689,0,japan
627_1003,0,japan
498_627,0,japan
627_1132,1,japan
627_965,1,japan
498_1003,0,japan
965_1003,0,japan
498_624,0,japan
425_1132,1,japan
40_425,1,japan
40_1132,1,japan
965_1132,1,japan
40_965,1,japan
159_1302,0,japan
159_1447,0,japan
159_1730,0,japan
159_507,0,japan
159_1011,0,japan
159_1485,0,japan
159_1700,0,japan
1302_1447,0,japan
698_1302,0,japan
1302_1730,0,japan
507_1302,0,japan
1011_1302,0,japan
1302_1485,0,japan
1302_1700,0,japan
1447_1730,0,japan
507_1447,0,japan
1011_1447,0,japan
1447_1485,0,japan
1447_1700,0,japan
698_1011,0,japan
698_1275,0,japan
507_1730,0,japan
1485_1730,0,japan
507_1485,0,japan
507_1700,0,japan
1011_1275,0,japan
1485_1700,0,japan
589_1202,0,japan
688_821,0,japan
688_803,0,japan
688_1202,0,japan
821_1513,0,japan
1202_1513,0,japan
821_1202,0,japan
803_1255,0,japan
759_1330,0,japan
972_1330,0,japan
502_972,0,japan
517_972,0,japan
922_1330,0,japan
35_1330,0,japan
502_1330,0,japan
517_1330,0,japan
35_922,0,japan
502_922,0,japan
35_502,0,japan
35_1196,0,japan
35_517,0,japan
502_517,0,japan
993_1611,1,japan
232_993,1,japan
993_1007,1,japan
232_1611,1,japan
1007_1611,1,japan
809_1611,0,japan
232_1007,1,japan
232_615,1,japan
232_809,0,japan
615_1007,1,japan
376_489,0,japan
489_535,0,japan
489_1225,0,japan
489_780,0,japan
197_489,0,japan
489_789,0,japan
360_489,0,japan
411_489,0,japan
129_489,0,japan
489_738,0,japan
376_535,0,japan
376_1225,0,japan
376_780,0,japan
197_376,1,japan
376_789,0,japan
360_376,1,japan
376_411,1,japan
129_376,0,japan
376_738,1,japan
535_1225,0,japan
535_780,0,japan
197_535,0,japan
535_789,0,japan
360_535,0,japan
411_535,0,japan
129_535,0,japan
535_738,0,japan
780_1225,0,japan
197_1225,0,japan
360_1225,0,japan
411_1225,0,japan
129_1225,0,japan
738_1225,0,japan
197_780,0,japan
780_789,0,japan
360_780,0,japan
129_780,0,japan
738_780,0,japan
197_789,0,japan
197_360,1,japan
197_411,1,japan
129_197,0,japan
197_738,1,japan
360_789,0,japan
411_789,0,japan
129_789,0,japan
738_789,0,japan
129_360,0,japan
360_738,1,japan
129_411,0,japan
411_738,1,japan
129_738,0,japan
982_1387,0,japan
592_1387,0,japan
1279_1387,0,japan
982_1279,0,japan
213_982,0,japan
982_1699,0,japan
213_1291,0,japan
1291_1699,0,japan
592_1279,0,japan
689_1279,0,japan
689_1428,0,japan
1279_1428,0,japan
213_1699,0,japan
843_1254,0,japan
827_1300,0,japan
1044_1300,0,japan
1002_1065,0,japan
658_1002,0,japan
827_1044,0,japan
1044_1195,0,japan
655_683,0,japan
655_1291,0,japan
655_1167,0,japan
655_1157,0,japan
655_762,0,japan
318_683,0,japan
683_1699,0,japan
683_1157,0,japan
683_762,1,japan
213_318,0,japan
318_1167,0,japan
318_1699,0,japan
318_1157,0,japan
318_762,0,japan
213_1167,0,japan
213_1157,0,japan
213_762,0,japan
1167_1699,0,japan
1157_1167,0,japan
762_1167,0,japan
1157_1699,0,japan
762_1699,0,japan
762_1157,0,japan
1170_1315,0,japan
1253_1315,0,japan
318_1315,0,japan
1045_1315,0,japan
984_1157,0,japan
1045_1157,0,japan
1170_1253,0,japan
1045_1170,0,japan
1045_1253,0,japan
318_1045,0,japan
984_1167,0,japan
1045_1132,1,japan
553_1181,0,japan
461_981,0,japan
461_1707,0,japan
675_1248,0,japan
806_1292,0,japan
1217_1555,0,japan
1156_1217,0,japan
619_1217,0,japan
1156_1555,0,japan
1262_1555,0,japan
619_1555,0,japan
619_1156,0,japan
201_758,0,japan
588_1262,0,japan
619_1262,0,japan
588_864,0,japan
588_692,0,japan
984_1279,0,japan
984_1391,0,japan
984_1387,0,japan
667_984,0,japan
984_1014,0,japan
1279_1391,0,japan
1014_1279,0,japan
904_1279,0,japan
1057_1391,1,japan
667_1391,1,japan
1014_1391,1,japan
904_1391,0,japan
667_1057,1,japan
1014_1057,1,japan
1057_1119,0,japan
904_1057,0,japan
667_1014,1,japan
667_904,0,japan
904_1014,0,japan
63_76,1,japan
54_1177,0,japan
54_963,0,japan
54_1055,0,japan
963_1055,0,japan
454_867,0,japan
867_1103,0,japan
709_867,0,japan
867_1413,0,japan
812_867,0,japan
1_867,0,japan
1103_1237,0,japan
1237_1413,0,japan
812_1237,0,japan
798_1237,0,japan
1_1237,0,japan
731_1103,0,japan
731_812,0,japan
731_798,0,japan
454_1103,0,japan
454_709,0,japan
454_1413,0,japan
454_812,0,japan
454_798,0,japan
1_454,0,japan
709_1103,0,japan
1103_1413,0,japan
812_1103,0,japan
798_1103,0,japan
1_1103,0,japan
709_812,0,japan
709_798,0,japan
1_709,0,japan
812_1413,0,japan
1_1413,0,japan
798_812,0,japan
1_812,0,japan
1_798,0,japan
1265_1291,0,japan
790_1265,0,japan
655_1265,0,japan
1265_1464,0,japan
1164_1265,0,japan
596_790,0,japan
790_1003,0,japan
655_790,0,japan
790_1164,0,japan
598_790,0,japan
683_1464,0,japan
683_1164,0,japan
598_683,0,japan
598_655,0,japan
1164_1464,0,japan
598_1164,0,japan
1164_1368,0,japan
943_1368,0,japan
762_1368,1,japan
598_1368,0,japan
1164_1253,0,japan
943_1164,0,japan
762_1164,0,japan
943_1253,0,japan
624_1253,0,japan
498_1253,0,japan
598_943,0,japan
498_943,0,japan
598_762,0,japan
655_1330,0,japan
655_914,0,japan
655_1315,0,japan
655_1045,0,japan
790_1030,0,japan
914_1030,0,japan
1030_1315,0,japan
318_914,0,japan
790_914,0,japan
790_1315,0,japan
790_1045,0,japan
914_1315,0,japan
914_1045,0,japan
1334_1494,0,japan
1183_1494,0,japan
1183_1334,0,japan
29_365,0,japan
330_1183,0,japan
9_29,0,japan
853_990,0,japan
945_990,0,japan
496_1275,0,japan
904_1164,0,japan
303_904,0,japan
904_943,0,japan
904_1253,0,japan
904_1315,0,japan
1014_1164,0,japan
303_1164,0,japan
1164_1315,0,japan
613_1057,1,japan
1014_1315,0,japan
943_1057,0,japan
303_1391,0,japan
303_1315,0,japan
943_1391,0,japan
943_1315,0,japan
537_1028,0,japan
537_1258,0,japan
865_1258,0,japan
1213_1611,0,japan
835_1213,0,japan
206_809,0,japan
206_1611,0,japan
537_1572,1,japan
1079_1310,0,japan
1272_1310,0,japan
746_1310,0,japan
830_1310,0,japan
949_1310,0,japan
1079_1210,0,japan
746_1210,0,japan
103_1210,0,japan
830_1210,0,japan
83_1210,0,japan
949_1210,0,japan
750_1210,0,japan
1079_1272,0,japan
746_1079,0,japan
830_1079,0,japan
949_1079,0,japan
746_1272,0,japan
830_1272,0,japan
949_1272,0,japan
746_830,0,japan
746_949,0,japan
103_830,0,japan
83_103,0,japan
103_949,0,japan
103_750,0,japan
83_830,0,japan
830_949,0,japan
750_830,0,japan
83_949,0,japan
83_750,0,japan
750_949,0,japan
742_1272,0,japan
225_308,1,japan
308_1626,1,japan
308_742,1,japan
308_1416,1,japan
225_1626,1,japan
225_742,1,japan
225_949,0,japan
225_1416,1,japan
225_830,0,japan
742_1626,1,japan
949_1626,0,japan
1416_1626,1,japan
830_1626,0,japan
742_949,0,japan
742_1416,1,japan
742_1079,0,japan
742_830,0,japan
742_1310,0,japan
949_1416,0,japan
830_1416,0,japan
999_1471,0,japan
533_1471,0,japan
933_1471,0,japan
323_1471,0,japan
591_1471,0,japan
586_1471,0,japan
421_1471,0,japan
1151_1471,0,japan
533_999,0,japan
323_999,0,japan
421_999,0,japan
999_1151,0,japan
533_933,0,japan
323_533,0,japan
533_591,0,japan
533_586,0,japan
421_533,0,japan
533_1151,0,japan
323_933,0,japan
421_933,0,japan
933_1151,0,japan
323_591,0,japan
323_586,0,japan
323_421,0,japan
323_1151,0,japan
421_591,0,japan
591_1151,0,japan
421_586,0,japan
586_1151,0,japan
421_1151,0,japan
120_1690,0,japan
120_1288,0,japan
921_1287,0,japan
534_921,0,japan
246_921,0,japan
921_1414,0,japan
913_921,0,japan
534_1287,0,japan
1100_1287,0,japan
852_1287,0,japan
246_1287,0,japan
1287_1414,0,japan
913_1287,0,japan
534_852,0,japan
246_534,0,japan
534_1414,0,japan
534_913,0,japan
852_1100,0,japan
246_1100,0,japan
1100_1414,0,japan
1054_1100,0,japan
246_852,0,japan
852_1414,0,japan
852_1054,0,japan
246_1414,0,japan
246_913,0,japan
913_1414,0,japan
682_1283,0,japan
682_881,0,japan
682_1393,0,japan
304_682,0,japan
178_682,0,japan
682_715,0,japan
97_682,0,japan
32_682,0,japan
881_1283,0,japan
178_1283,0,japan
715_1283,0,japan
97_1283,0,japan
881_1393,0,japan
304_881,0,japan
178_881,0,japan
715_881,0,japan
97_881,0,japan
32_881,0,japan
178_1393,0,japan
715_1393,0,japan
97_1393,0,japan
178_304,0,japan
304_715,0,japan
97_304,0,japan
178_715,0,japan
97_178,0,japan
32_178,0,japan
97_715,0,japan
32_715,0,japan
32_97,0,japan
685_715,0,japan
97_685,0,japan
43_1100,0,japan
43_1054,0,japan
43_1350,0,japan
43_1233,0,japan
43_1356,0,japan
43_1333,0,japan
43_1332,0,japan
1100_1350,0,japan
1100_1233,0,japan
1100_1356,0,japan
1100_1333,0,japan
1100_1332,0,japan
1054_1350,0,japan
1054_1233,0,japan
1054_1356,0,japan
1054_1333,0,japan
1054_1332,0,japan
1233_1350,0,japan
1350_1356,0,japan
1333_1350,0,japan
1332_1350,0,japan
1233_1356,0,japan
1233_1332,0,japan
1333_1356,0,japan
1332_1356,0,japan
1332_1333,0,japan
780_1280,0,japan
129_1280,0,japan
1_129,0,japan
16_129,0,japan
789_1280,0,japan
798_1280,0,japan
2_798,0,japan
1237_1280,0,japan
16_1280,0,japan
917_1396,1,japan
917_1118,0,japan
376_917,1,japan
91_917,0,japan
917_991,0,japan
756_917,0,japan
454_1396,0,japan
1118_1396,0,japan
376_1396,1,japan
756_1396,0,japan
376_454,0,japan
219_454,0,japan
454_991,0,japan
454_756,0,japan
376_1118,0,japan
91_1118,0,japan
756_1118,0,japan
91_376,0,japan
376_756,0,japan
219_991,0,japan
91_991,0,japan
91_756,0,japan
756_991,0,japan
164_1508,1,japan
102_164,1,japan
164_168,1,japan
164_301,1,japan
127_164,1,japan
164_1495,1,japan
164_272,1,japan
164_340,1,japan
164_356,1,japan
102_1508,1,japan
168_1508,1,japan
301_1508,1,japan
222_1508,1,japan
1495_1508,1,japan
272_1508,1,japan
340_1508,1,japan
362_1508,1,japan
356_1508,1,japan
436_1508,1,japan
102_168,1,japan
102_301,1,japan
102_127,1,japan
102_1495,1,japan
102_272,1,japan
102_340,1,japan
102_362,1,japan
102_356,1,japan
102_436,1,japan
168_301,1,japan
127_168,1,japan
168_1495,1,japan
168_272,1,japan
168_340,1,japan
168_356,1,japan
127_301,1,japan
301_1495,1,japan
272_301,1,japan
301_340,1,japan
301_356,1,japan
222_340,1,japan
222_362,1,japan
272_1495,1,japan
340_1495,1,japan
356_1495,1,japan
272_356,1,japan
340_362,1,japan
340_356,1,japan
340_436,1,japan
356_362,1,japan
362_436,1,japan
356_436,1,japan
291_1673,1,japan
343_1673,1,japan
802_1673,1,japan
402_1673,1,japan
1599_1673,1,japan
223_1673,1,japan
1673_1718,1,japan
255_1673,1,japan
148_1673,1,japan
177_1673,1,japan
136_1673,1,japan
291_343,1,japan
291_419,1,japan
291_1599,1,japan
223_291,1,japan
255_291,1,japan
177_291,1,japan
343_802,1,japan
343_1599,1,japan
177_343,1,japan
402_802,1,japan
802_1599,1,japan
802_1718,1,japan
255_802,1,japan
148_802,1,japan
177_802,1,japan
136_802,1,japan
136_419,1,japan
402_1599,1,japan
177_402,1,japan
136_402,1,japan
223_1599,1,japan
1599_1718,1,japan
255_1599,1,japan
148_1599,1,japan
177_1599,1,japan
136_1599,1,japan
223_1718,1,japan
148_223,1,japan
177_1718,1,japan
136_1718,1,japan
136_148,1,japan
553_749,0,japan
553_1555,0,japan
771_1061,0,japan
232_824,1,japan
824_1068,1,japan
824_1657,0,japan
824_1354,0,japan
824_1437,0,japan
58_824,1,japan
232_1068,1,japan
232_1657,0,japan
232_1354,0,japan
232_1437,0,japan
58_232,1,japan
1068_1657,0,japan
1068_1354,0,japan
1068_1437,0,japan
58_1068,1,japan
1354_1657,0,japan
1437_1657,0,japan
58_1657,0,japan
1354_1437,0,japan
58_1354,0,japan
451_1627,1,japan
759_914,0,japan
914_965,0,japan
683_914,0,japan
759_965,1,japan
759_1045,1,japan
965_1045,1,japan
613_965,1,japan
683_1132,1,japan
683_1045,1,japan
683_1253,0,japan
613_1045,1,japan
40_613,1,japan
97_691,0,japan
691_715,0,japan
894_1015,0,japan
189_754,0,japan
189_776,0,japan
189_603,0,japan
189_976,0,japan
754_776,0,japan
754_976,0,japan
776_976,0,japan
390_976,1,japan
358_473,0,japan
1215_1649,0,japan
80_1649,0,japan
358_1215,0,japan
80_358,0,japan
358_778,0,japan
80_1215,0,japan
778_1215,0,japan
80_778,0,japan
1026_1047,0,japan
393_455,0,japan
393_1026,0,japan
368_561,0,japan
368_1026,0,japan
561_1026,0,japan
68_1026,0,japan
143_296,0,japan
296_1592,0,japan
131_744,0,japan
39_744,0,japan
143_744,0,japan
39_131,0,japan
131_143,0,japan
143_1592,0,japan
1014_1428,0,japan
1315_1609,0,japan
1428_1609,0,japan
1119_1265,0,japan
303_1428,0,japan
1428_1551,0,japan
191_502,0,japan
191_1464,0,japan
191_667,0,japan
790_1391,0,japan
790_943,0,japan
667_943,0,japan
667_790,0,japan
790_984,0,japan
502_1464,0,japan
498_667,0,japan
498_984,0,japan
457_934,0,japan
934_967,0,japan
934_1470,0,japan
699_934,0,japan
934_1324,0,japan
934_1222,0,japan
160_934,0,japan
876_934,0,japan
813_934,0,japan
794_934,0,japan
457_967,0,japan
457_1470,0,japan
457_699,0,japan
457_1324,0,japan
160_457,0,japan
457_876,0,japan
457_813,0,japan
457_794,0,japan
967_1470,0,japan
699_967,0,japan
967_1324,0,japan
813_967,0,japan
699_1470,1,japan
1324_1470,0,japan
1222_1470,1,japan
160_1470,1,japan
876_1470,0,japan
813_1470,0,japan
794_1470,1,japan
699_1324,0,japan
699_1222,1,japan
160_699,1,japan
699_876,0,japan
699_813,0,japan
699_794,1,japan
1222_1324,0,japan
160_1324,0,japan
876_1324,0,japan
813_1324,0,japan
794_1324,0,japan
160_813,0,japan
813_876,0,japan
794_813,0,japan
803_1292,1,japan
843_1292,0,japan
1255_1292,0,japan
1242_1451,0,japan
1242_1519,0,japan
803_843,0,japan
1451_1519,0,japan
1171_1519,0,japan
843_1255,0,japan
1045_1609,1,japan
613_624,0,japan
517_1621,0,japan
613_1621,0,japan
502_1621,0,japan
965_1609,1,japan
746_991,0,japan
709_991,0,japan
867_991,0,japan
991_1079,0,japan
991_1250,0,japan
1287_1356,0,japan
1233_1287,0,japan
495_1287,0,japan
921_1356,0,japan
921_1233,0,japan
495_921,0,japan
1356_1414,0,japan
495_1356,0,japan
246_1356,0,japan
913_1356,0,japan
246_1233,0,japan
495_1414,0,japan
246_495,0,japan
495_913,0,japan
1045_1368,1,japan
598_1045,0,japan
1368_1609,1,japan
982_1368,1,japan
914_1368,0,japan
1279_1368,0,japan
982_1609,1,japan
1391_1609,1,japan
1279_1609,0,japan
982_1391,1,japan
598_914,0,japan
598_1279,0,japan
914_1391,0,japan
914_1279,0,japan
368_1253,0,japan
1253_1431,0,japan
368_1170,0,japan
514_1170,0,japan
607_1170,0,japan
368_607,0,japan
514_607,0,japan
800_1721,1,japan
372_800,1,japan
800_1143,1,japan
849_865,0,japan
433_1676,1,japan
433_1352,1,japan
433_626,1,japan
244_1676,1,japan
1352_1676,1,japan
626_1676,1,japan
626_1352,1,japan
626_1137,1,japan
922_1003,0,japan
613_922,0,japan
922_1007,0,japan
498_613,0,japan
35_1003,0,japan
613_933,1,japan
627_1391,1,japan
965_1391,1,japan
35_627,1,japan
35_1132,1,japan
592_1609,1,japan
35_965,1,japan
904_1157,0,japan
790_904,0,japan
173_872,0,japan
173_441,0,japan
173_380,0,japan
441_1078,1,japan
615_1068,1,japan
615_1437,0,japan
380_441,0,japan
690_1235,0,japan
1235_1477,0,japan
966_1235,0,japan
690_1477,0,japan
690_966,0,japan
690_1099,0,japan
966_1477,0,japan
1099_1477,0,japan
316_1477,0,japan
966_1099,0,japan
95_316,0,japan
154_414,0,japan
173_527,0,japan
173_1028,0,japan
527_1028,0,japan
537_1462,0,japan
601_1462,0,japan
492_537,1,japan
537_601,1,japan
492_841,1,japan
492_601,1,japan
601_841,1,japan
1265_1699,0,japan
1057_1265,0,japan
1057_1699,0,japan
1181_1217,0,japan
945_963,0,japan
486_963,0,japan
765_945,0,japan
486_945,0,japan
765_1067,0,japan
486_579,0,japan
486_765,0,japan
1038_1183,0,japan
648_650,0,japan
648_1034,0,japan
650_1034,0,japan
125_718,0,japan
97_599,0,japan
599_715,0,japan
178_599,0,japan
125_599,0,japan
125_691,0,japan
97_1228,0,japan
97_125,0,japan
715_1228,0,japan
178_1228,0,japan
125_1228,0,japan
125_685,0,japan
125_715,0,japan
125_178,0,japan
125_304,0,japan
1215_1442,0,japan
837_1442,0,japan
155_1442,0,japan
80_1442,0,japan
837_1215,0,japan
155_1215,0,japan
155_837,0,japan
80_837,0,japan
80_155,0,japan
500_927,0,japan
587_927,0,japan
500_1349,0,japan
500_587,0,japan
1016_1306,0,japan
587_1349,0,japan
743_1450,0,japan
498_1428,0,japan
683_943,0,japan
613_1428,0,japan
502_1428,0,japan
1330_1464,0,japan
689_1330,0,japan
205_955,0,japan
696_1465,0,japan
1190_1465,1,japan
1455_1465,1,japan
455_696,0,japan
665_696,0,japan
914_1164,0,japan
213_1164,0,japan
762_1014,1,japan
762_1315,0,japan
914_1157,0,japan
914_1167,0,japan
1026_1265,0,japan
1265_1465,0,japan
1026_1080,0,japan
1080_1465,0,japan
1464_1551,0,japan
170_815,1,japan
1334_1613,1,japan
1239_1334,1,japan
499_1397,0,japan
763_953,0,japan
769_1336,0,japan
769_918,0,japan
769_1308,0,japan
769_1204,0,japan
918_1336,0,japan
1308_1336,0,japan
1204_1336,0,japan
1100_1336,0,japan
918_1308,0,japan
918_1204,0,japan
1204_1308,0,japan
1100_1204,0,japan
895_1179,0,japan
557_1100,0,japan
899_1409,0,japan
828_899,0,japan
899_941,0,japan
772_899,0,japan
346_899,0,japan
686_899,0,japan
828_941,0,japan
772_828,0,japan
346_828,0,japan
686_828,0,japan
772_941,0,japan
346_941,0,japan
686_941,0,japan
346_772,0,japan
686_772,0,japan
346_686,0,japan
1014_1487,0,japan
662_1014,0,japan
991_1237,0,japan
360_1280,0,japan
535_1280,0,japan
1243_1280,0,japan
454_1280,0,japan
867_1280,0,japan
360_1243,0,japan
360_454,0,japan
360_867,0,japan
129_1243,0,japan
129_454,0,japan
129_867,0,japan
535_1243,0,japan
454_535,0,japan
535_867,0,japan
991_1243,0,japan
454_1243,0,japan
867_1243,0,japan
991_1103,0,japan
557_1333,0,japan
1063_1333,0,japan
1054_1063,0,japan
1063_1179,0,japan
895_1063,0,japan
1063_1204,0,japan
852_1063,0,japan
852_1204,0,japan
668_1350,0,japan
913_1332,0,japan
1287_1332,0,japan
668_1332,0,japan
43_668,0,japan
668_1356,0,japan
668_913,0,japan
668_1287,0,japan
326_542,0,japan
542_1100,0,japan
495_542,0,japan
542_936,0,japan
542_1309,0,japan
326_1100,0,japan
246_326,0,japan
326_1309,0,japan
1100_1309,0,japan
495_936,0,japan
495_1309,0,japan
936_1309,0,japan
936_1414,0,japan
1309_1414,0,japan
209_1681,0,japan
209_819,0,japan
209_1125,0,japan
819_1681,0,japan
1125_1681,0,japan
819_1125,0,japan
469_1667,0,japan
1065_1202,0,japan
692_1513,0,japan
346_989,0,japan
828_989,0,japan
757_989,0,japan
886_989,0,japan
319_713,0,japan
713_787,0,japan
713_1296,0,japan
319_787,0,japan
319_1296,0,japan
319_1186,0,japan
319_929,0,japan
346_757,0,japan
346_886,0,japan
757_828,0,japan
828_886,0,japan
787_1296,0,japan
787_1186,0,japan
787_929,0,japan
1186_1296,0,japan
929_1296,0,japan
757_886,0,japan
929_1186,0,japan
534_813,0,japan
303_965,0,japan
627_1551,1,japan
865_1026,0,japan
561_770,1,japan
770_849,0,japan
368_1080,0,japan
849_1026,0,japan
561_849,0,japan
1428_1464,0,japan
835_931,0,japan
601_835,0,japan
835_841,0,japan
931_1572,1,japan
601_931,1,japan
841_931,1,japan
1461_1462,0,japan
601_1572,1,japan
303_1464,0,japan
1080_1315,0,japan
598_1315,0,japan
790_1080,0,japan
613_1291,0,japan
1057_1167,0,japan
613_1167,0,japan
213_1057,0,japan
762_1057,1,japan
1057_1609,1,japan
762_1609,1,japan
626_1656,1,japan
626_931,1,japan
392_626,1,japan
382_1188,0,japan
1055_1347,0,japan
389_1347,0,japan
626_1572,1,japan
68_626,1,japan
601_626,1,japan
537_626,1,japan
567_994,0,japan
585_994,0,japan
994_1411,0,japan
987_994,0,japan
908_1016,0,japan
1297_1411,0,japan
987_1297,0,japan
567_585,0,japan
567_1411,0,japan
567_987,0,japan
585_1411,0,japan
585_987,0,japan
987_1411,0,japan
981_1477,0,japan
981_1519,0,japan
1044_1477,0,japan
1044_1519,0,japan
1300_1477,0,japan
1477_1519,0,japan
497_740,0,japan
201_675,0,japan
201_1300,0,japan
201_1044,0,japan
201_1168,0,japan
459_1300,0,japan
459_1044,0,japan
459_1168,0,japan
675_1300,0,japan
675_1044,0,japan
675_1168,0,japan
1168_1300,0,japan
1044_1168,0,japan
1387_1609,0,japan
984_1609,0,japan
230_1158,1,japan
